name,name2,party,vote,state,state2,party2,vote2,cross_party,storm,sharevote
Benjamin Cardin,Cory Booker,Democrat,1,MD,NJ,Democrat,1,1,0,1
Benjamin Cardin,Cory Gardner,Democrat,1,MD,CO,Republican,1,0,0,1
Benjamin Cardin,Dan Sullivan,Democrat,1,MD,AK,Republican,1,0,0,1
Benjamin Cardin,David Perdue,Democrat,1,MD,GA,Republican,1,0,0,1
Benjamin Cardin,Dean Heller,Democrat,1,MD,NV,Republican,1,0,0,1
Benjamin Cardin,Deb Fischer,Democrat,1,MD,NE,Republican,1,0,0,1
Benjamin Cardin,Debbie Stabenow,Democrat,1,MD,MI,Democrat,1,1,0,1
Benjamin Cardin,Dianne Feinstein,Democrat,1,MD,CA,Democrat,1,1,0,1
Benjamin Cardin,Doug Jones,Democrat,1,MD,AL,Democrat,1,1,0,1
Benjamin Cardin,Edward “Ed” Markey,Democrat,1,MD,MA,Democrat,1,1,0,1
Benjamin Cardin,Elizabeth Warren,Democrat,1,MD,MA,Democrat,1,1,0,1
Benjamin Cardin,Gary Peters,Democrat,1,MD,MI,Democrat,1,1,0,1
Benjamin Cardin,Heidi Heitkamp,Democrat,1,MD,ND,Democrat,1,1,0,1
Benjamin Cardin,James “Jim” Inhofe,Democrat,1,MD,OK,Republican,1,0,0,1
Benjamin Cardin,James Lankford,Democrat,1,MD,OK,Republican,1,0,0,1
Benjamin Cardin,James Risch,Democrat,1,MD,ID,Republican,1,0,0,1
Benjamin Cardin,Jeanne Shaheen,Democrat,1,MD,NH,Democrat,1,1,0,1
Benjamin Cardin,Jeff Flake,Democrat,1,MD,AZ,Republican,1,0,0,1
Benjamin Cardin,Jeff Merkley,Democrat,1,MD,OR,Democrat,1,1,0,1
Benjamin Cardin,Jerry Moran,Democrat,1,MD,KS,Republican,1,0,0,1
Benjamin Cardin,Joe Donnelly,Democrat,1,MD,IN,Democrat,1,1,0,1
Benjamin Cardin,Joe Manchin,Democrat,1,MD,WV,Democrat,1,1,0,1
Benjamin Cardin,John “Johnny” Isakson,Democrat,1,MD,GA,Republican,1,0,0,1
Benjamin Cardin,John Barrasso,Democrat,1,MD,WY,Republican,1,0,0,1
Benjamin Cardin,John Boozman,Democrat,1,MD,AR,Republican,1,0,0,1
Benjamin Cardin,John Cornyn,Democrat,1,MD,TX,Republican,1,0,0,1
Benjamin Cardin,John F. “Jack” Reed,Democrat,1,MD,RI,Democrat,1,1,0,1
Benjamin Cardin,John Hoeven,Democrat,1,MD,ND,Republican,1,0,0,1
Benjamin Cardin,John Neely Kennedy,Democrat,1,MD,LA,Republican,1,0,0,1
Benjamin Cardin,John Thune,Democrat,1,MD,SD,Republican,1,0,0,1
Benjamin Cardin,Jon Kyl,Democrat,1,MD,AZ,Republican,1,0,0,1
Benjamin Cardin,Jon Tester,Democrat,1,MD,MT,Democrat,1,1,0,1
Benjamin Cardin,Joni Ernst,Democrat,1,MD,IA,Republican,1,0,0,1
Benjamin Cardin,Kamala Harris,Democrat,1,MD,CA,Democrat,1,1,0,1
Benjamin Cardin,Kirsten Gillibrand,Democrat,1,MD,NY,Democrat,1,1,0,1
Benjamin Cardin,Lamar Alexander,Democrat,1,MD,TN,Republican,1,0,0,1
Benjamin Cardin,Lindsey Graham,Democrat,1,MD,SC,Republican,1,0,0,1
Benjamin Cardin,Lisa Murkowski,Democrat,1,MD,AK,Republican,1,0,0,1
Benjamin Cardin,Marco Rubio,Democrat,1,MD,FL,Republican,1,0,0,1
Benjamin Cardin,Margaret “Maggie” Hassan,Democrat,1,MD,NH,Democrat,1,1,0,1
Benjamin Cardin,Maria Cantwell,Democrat,1,MD,WA,Democrat,1,1,0,1
Benjamin Cardin,Mark Warner,Democrat,1,MD,VA,Democrat,1,1,0,1
Benjamin Cardin,Martin Heinrich,Democrat,1,MD,NM,Democrat,1,1,0,1
Benjamin Cardin,Mazie Hirono,Democrat,1,MD,HI,Democrat,1,1,0,1
Benjamin Cardin,Michael “Mike” Crapo,Democrat,1,MD,ID,Republican,1,0,0,1
Benjamin Cardin,Michael Bennet,Democrat,1,MD,CO,Democrat,1,1,0,1
Benjamin Cardin,Michael Enzi,Democrat,1,MD,WY,Republican,1,0,0,1
Benjamin Cardin,Mike Rounds,Democrat,1,MD,SD,Republican,1,0,0,1
Benjamin Cardin,Mitch McConnell,Democrat,1,MD,KY,Republican,1,0,0,1
Benjamin Cardin,Orrin Hatch,Democrat,1,MD,UT,Republican,1,0,0,1
Benjamin Cardin,Pat Roberts,Democrat,1,MD,KS,Republican,1,0,0,1
Benjamin Cardin,Patrick “Pat” Toomey,Democrat,1,MD,PA,Republican,1,0,0,1
Benjamin Cardin,Patrick Leahy,Democrat,1,MD,VT,Democrat,1,1,0,1
Benjamin Cardin,Patty Murray,Democrat,1,MD,WA,Democrat,1,1,0,1
Benjamin Cardin,Rand Paul,Democrat,1,MD,KY,Republican,1,0,0,1
Benjamin Cardin,Richard Blumenthal,Democrat,1,MD,CT,Democrat,1,1,0,1
Benjamin Cardin,Richard Burr,Democrat,1,MD,NC,Republican,1,0,0,1
Benjamin Cardin,Richard Durbin,Democrat,1,MD,IL,Democrat,1,1,0,1
Benjamin Cardin,Richard Shelby,Democrat,1,MD,AL,Republican,1,0,0,1
Benjamin Cardin,Robert “Bob” Casey,Democrat,1,MD,PA,Democrat,1,1,0,1
Benjamin Cardin,Robert “Bob” Menendez,Democrat,1,MD,NJ,Democrat,1,1,0,1
Benjamin Cardin,Robert “Rob” Portman,Democrat,1,MD,OH,Republican,1,0,0,1
Benjamin Cardin,Roger Wicker,Democrat,1,MD,MS,Republican,1,0,0,1
Benjamin Cardin,Ron Johnson,Democrat,1,MD,WI,Republican,1,0,0,1
Benjamin Cardin,Ron Wyden,Democrat,1,MD,OR,Democrat,1,1,0,1
Benjamin Cardin,Roy Blunt,Democrat,1,MD,MO,Republican,1,0,0,1
Benjamin Cardin,Sheldon Whitehouse,Democrat,1,MD,RI,Democrat,1,1,0,1
Benjamin Cardin,Shelley Moore Capito,Democrat,1,MD,WV,Republican,1,0,0,1
Benjamin Cardin,Sherrod Brown,Democrat,1,MD,OH,Democrat,1,1,0,1
Benjamin Cardin,Steve Daines,Democrat,1,MD,MT,Republican,1,0,0,1
Benjamin Cardin,Susan Collins,Democrat,1,MD,ME,Republican,1,0,0,1
Benjamin Cardin,Tammy Baldwin,Democrat,1,MD,WI,Democrat,1,1,0,1
Benjamin Cardin,Tammy Duckworth,Democrat,1,MD,IL,Democrat,1,1,0,1
Benjamin Cardin,Ted Cruz,Democrat,1,MD,TX,Republican,1,0,0,1
Benjamin Cardin,Thom Tillis,Democrat,1,MD,NC,Republican,1,0,0,1
Benjamin Cardin,Thomas Carper,Democrat,1,MD,DE,Democrat,1,1,0,1
Benjamin Cardin,Tim Scott,Democrat,1,MD,SC,Republican,1,0,0,1
Benjamin Cardin,Timothy “Tim” Kaine,Democrat,1,MD,VA,Democrat,1,1,0,1
Benjamin Cardin,Tina Smith,Democrat,1,MD,MN,Democrat,1,1,0,1
Benjamin Cardin,Todd Young,Democrat,1,MD,IN,Republican,1,0,0,1
Benjamin Cardin,Tom Cotton,Democrat,1,MD,AR,Republican,1,0,0,1
Benjamin Cardin,Tom Udall,Democrat,1,MD,NM,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Amy Klobuchar,Democrat,1,VT,MN,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Angus King,Democrat,1,VT,ME,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Benjamin “Ben” Sasse,Democrat,1,VT,NE,Republican,1,0,0,1
Bernard “Bernie” Sanders,Benjamin Cardin,Democrat,1,VT,MD,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Bill Cassidy,Democrat,1,VT,LA,Republican,1,0,0,1
Bernard “Bernie” Sanders,Bill Nelson,Democrat,1,VT,FL,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Bob Corker,Democrat,1,VT,TN,Republican,1,0,0,1
Bernard “Bernie” Sanders,Brian Schatz,Democrat,1,VT,HI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Catherine Cortez Masto,Democrat,1,VT,NV,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Charles “Chuck” Grassley,Democrat,1,VT,IA,Republican,1,0,0,1
Bernard “Bernie” Sanders,Charles “Chuck” Schumer,Democrat,1,VT,NY,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Chris Van Hollen,Democrat,1,VT,MD,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Christopher Coons,Democrat,1,VT,DE,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Christopher Murphy,Democrat,1,VT,CT,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Cindy Hyde-Smith,Democrat,1,VT,MS,Republican,1,0,0,1
Bernard “Bernie” Sanders,Claire McCaskill,Democrat,1,VT,MO,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Cory Booker,Democrat,1,VT,NJ,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Cory Gardner,Democrat,1,VT,CO,Republican,1,0,0,1
Bernard “Bernie” Sanders,Dan Sullivan,Democrat,1,VT,AK,Republican,1,0,0,1
Bernard “Bernie” Sanders,David Perdue,Democrat,1,VT,GA,Republican,1,0,0,1
Bernard “Bernie” Sanders,Dean Heller,Democrat,1,VT,NV,Republican,1,0,0,1
Bernard “Bernie” Sanders,Deb Fischer,Democrat,1,VT,NE,Republican,1,0,0,1
Bernard “Bernie” Sanders,Debbie Stabenow,Democrat,1,VT,MI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Dianne Feinstein,Democrat,1,VT,CA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Doug Jones,Democrat,1,VT,AL,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Edward “Ed” Markey,Democrat,1,VT,MA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Elizabeth Warren,Democrat,1,VT,MA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Gary Peters,Democrat,1,VT,MI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Heidi Heitkamp,Democrat,1,VT,ND,Democrat,1,1,0,1
Bernard “Bernie” Sanders,James “Jim” Inhofe,Democrat,1,VT,OK,Republican,1,0,0,1
Bernard “Bernie” Sanders,James Lankford,Democrat,1,VT,OK,Republican,1,0,0,1
Bernard “Bernie” Sanders,James Risch,Democrat,1,VT,ID,Republican,1,0,0,1
Bernard “Bernie” Sanders,Jeanne Shaheen,Democrat,1,VT,NH,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Jeff Flake,Democrat,1,VT,AZ,Republican,1,0,0,1
Bernard “Bernie” Sanders,Jeff Merkley,Democrat,1,VT,OR,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Jerry Moran,Democrat,1,VT,KS,Republican,1,0,0,1
Bernard “Bernie” Sanders,Joe Donnelly,Democrat,1,VT,IN,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Joe Manchin,Democrat,1,VT,WV,Democrat,1,1,0,1
Bernard “Bernie” Sanders,John “Johnny” Isakson,Democrat,1,VT,GA,Republican,1,0,0,1
Bernard “Bernie” Sanders,John Barrasso,Democrat,1,VT,WY,Republican,1,0,0,1
Bernard “Bernie” Sanders,John Boozman,Democrat,1,VT,AR,Republican,1,0,0,1
Bernard “Bernie” Sanders,John Cornyn,Democrat,1,VT,TX,Republican,1,0,0,1
Bernard “Bernie” Sanders,John F. “Jack” Reed,Democrat,1,VT,RI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,John Hoeven,Democrat,1,VT,ND,Republican,1,0,0,1
Bernard “Bernie” Sanders,John Neely Kennedy,Democrat,1,VT,LA,Republican,1,0,0,1
Bernard “Bernie” Sanders,John Thune,Democrat,1,VT,SD,Republican,1,0,0,1
Bernard “Bernie” Sanders,Jon Kyl,Democrat,1,VT,AZ,Republican,1,0,0,1
Bernard “Bernie” Sanders,Jon Tester,Democrat,1,VT,MT,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Joni Ernst,Democrat,1,VT,IA,Republican,1,0,0,1
Bernard “Bernie” Sanders,Kamala Harris,Democrat,1,VT,CA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Kirsten Gillibrand,Democrat,1,VT,NY,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Lamar Alexander,Democrat,1,VT,TN,Republican,1,0,0,1
Bernard “Bernie” Sanders,Lindsey Graham,Democrat,1,VT,SC,Republican,1,0,0,1
Bernard “Bernie” Sanders,Lisa Murkowski,Democrat,1,VT,AK,Republican,1,0,0,1
Bernard “Bernie” Sanders,Marco Rubio,Democrat,1,VT,FL,Republican,1,0,0,1
Bernard “Bernie” Sanders,Margaret “Maggie” Hassan,Democrat,1,VT,NH,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Maria Cantwell,Democrat,1,VT,WA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Mark Warner,Democrat,1,VT,VA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Martin Heinrich,Democrat,1,VT,NM,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Mazie Hirono,Democrat,1,VT,HI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Michael “Mike” Crapo,Democrat,1,VT,ID,Republican,1,0,0,1
Bernard “Bernie” Sanders,Michael Bennet,Democrat,1,VT,CO,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Michael Enzi,Democrat,1,VT,WY,Republican,1,0,0,1
Bernard “Bernie” Sanders,Mike Rounds,Democrat,1,VT,SD,Republican,1,0,0,1
Bernard “Bernie” Sanders,Mitch McConnell,Democrat,1,VT,KY,Republican,1,0,0,1
Bernard “Bernie” Sanders,Orrin Hatch,Democrat,1,VT,UT,Republican,1,0,0,1
Bernard “Bernie” Sanders,Pat Roberts,Democrat,1,VT,KS,Republican,1,0,0,1
Bernard “Bernie” Sanders,Patrick “Pat” Toomey,Democrat,1,VT,PA,Republican,1,0,0,1
Bernard “Bernie” Sanders,Patrick Leahy,Democrat,1,VT,VT,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Patty Murray,Democrat,1,VT,WA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Rand Paul,Democrat,1,VT,KY,Republican,1,0,0,1
Bernard “Bernie” Sanders,Richard Blumenthal,Democrat,1,VT,CT,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Richard Burr,Democrat,1,VT,NC,Republican,1,0,0,1
Bernard “Bernie” Sanders,Richard Durbin,Democrat,1,VT,IL,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Richard Shelby,Democrat,1,VT,AL,Republican,1,0,0,1
Bernard “Bernie” Sanders,Robert “Bob” Casey,Democrat,1,VT,PA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Robert “Bob” Menendez,Democrat,1,VT,NJ,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Robert “Rob” Portman,Democrat,1,VT,OH,Republican,1,0,0,1
Bernard “Bernie” Sanders,Roger Wicker,Democrat,1,VT,MS,Republican,1,0,0,1
Bernard “Bernie” Sanders,Ron Johnson,Democrat,1,VT,WI,Republican,1,0,0,1
Bernard “Bernie” Sanders,Ron Wyden,Democrat,1,VT,OR,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Roy Blunt,Democrat,1,VT,MO,Republican,1,0,0,1
Bernard “Bernie” Sanders,Sheldon Whitehouse,Democrat,1,VT,RI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Shelley Moore Capito,Democrat,1,VT,WV,Republican,1,0,0,1
Bernard “Bernie” Sanders,Sherrod Brown,Democrat,1,VT,OH,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Steve Daines,Democrat,1,VT,MT,Republican,1,0,0,1
Bernard “Bernie” Sanders,Susan Collins,Democrat,1,VT,ME,Republican,1,0,0,1
Bernard “Bernie” Sanders,Tammy Baldwin,Democrat,1,VT,WI,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Tammy Duckworth,Democrat,1,VT,IL,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Ted Cruz,Democrat,1,VT,TX,Republican,1,0,0,1
Bernard “Bernie” Sanders,Thom Tillis,Democrat,1,VT,NC,Republican,1,0,0,1
Bernard “Bernie” Sanders,Thomas Carper,Democrat,1,VT,DE,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Tim Scott,Democrat,1,VT,SC,Republican,1,0,0,1
Bernard “Bernie” Sanders,Timothy “Tim” Kaine,Democrat,1,VT,VA,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Tina Smith,Democrat,1,VT,MN,Democrat,1,1,0,1
Bernard “Bernie” Sanders,Todd Young,Democrat,1,VT,IN,Republican,1,0,0,1
Bernard “Bernie” Sanders,Tom Cotton,Democrat,1,VT,AR,Republican,1,0,0,1
Bernard “Bernie” Sanders,Tom Udall,Democrat,1,VT,NM,Democrat,1,1,0,1
Bill Cassidy,Amy Klobuchar,Republican,1,LA,MN,Democrat,1,0,0,1
Bill Cassidy,Angus King,Republican,1,LA,ME,Democrat,1,0,0,1
Bill Cassidy,Benjamin “Ben” Sasse,Republican,1,LA,NE,Republican,1,1,0,1
Bill Cassidy,Benjamin Cardin,Republican,1,LA,MD,Democrat,1,0,0,1
Bill Cassidy,Bernard “Bernie” Sanders,Republican,1,LA,VT,Democrat,1,0,0,1
Bill Cassidy,Bill Nelson,Republican,1,LA,FL,Democrat,1,0,1,1
Bill Cassidy,Bob Corker,Republican,1,LA,TN,Republican,1,1,0,1
Bill Cassidy,Brian Schatz,Republican,1,LA,HI,Democrat,1,0,0,1
Bill Cassidy,Catherine Cortez Masto,Republican,1,LA,NV,Democrat,1,0,0,1
Bill Cassidy,Charles “Chuck” Grassley,Republican,1,LA,IA,Republican,1,1,0,1
Bill Cassidy,Charles “Chuck” Schumer,Republican,1,LA,NY,Democrat,1,0,0,1
Bill Cassidy,Chris Van Hollen,Republican,1,LA,MD,Democrat,1,0,0,1
Bill Cassidy,Christopher Coons,Republican,1,LA,DE,Democrat,1,0,0,1
Bill Cassidy,Christopher Murphy,Republican,1,LA,CT,Democrat,1,0,0,1
Bill Cassidy,Cindy Hyde-Smith,Republican,1,LA,MS,Republican,1,1,0,1
Bill Cassidy,Claire McCaskill,Republican,1,LA,MO,Democrat,1,0,0,1
Bill Cassidy,Cory Booker,Republican,1,LA,NJ,Democrat,1,0,0,1
Bill Cassidy,Cory Gardner,Republican,1,LA,CO,Republican,1,1,0,1
Bill Cassidy,Dan Sullivan,Republican,1,LA,AK,Republican,1,1,0,1
Bill Cassidy,David Perdue,Republican,1,LA,GA,Republican,1,1,1,1
Bill Cassidy,Dean Heller,Republican,1,LA,NV,Republican,1,1,0,1
Bill Cassidy,Deb Fischer,Republican,1,LA,NE,Republican,1,1,0,1
Bill Cassidy,Debbie Stabenow,Republican,1,LA,MI,Democrat,1,0,0,1
Bill Cassidy,Dianne Feinstein,Republican,1,LA,CA,Democrat,1,0,0,1
Bill Cassidy,Doug Jones,Republican,1,LA,AL,Democrat,1,0,1,1
Bill Cassidy,Edward “Ed” Markey,Republican,1,LA,MA,Democrat,1,0,0,1
Bill Cassidy,Elizabeth Warren,Republican,1,LA,MA,Democrat,1,0,0,1
Bill Cassidy,Gary Peters,Republican,1,LA,MI,Democrat,1,0,0,1
Bill Cassidy,Heidi Heitkamp,Republican,1,LA,ND,Democrat,1,0,0,1
Bill Cassidy,James “Jim” Inhofe,Republican,1,LA,OK,Republican,1,1,0,1
Bill Cassidy,James Lankford,Republican,1,LA,OK,Republican,1,1,0,1
Bill Cassidy,James Risch,Republican,1,LA,ID,Republican,1,1,0,1
Bill Cassidy,Jeanne Shaheen,Republican,1,LA,NH,Democrat,1,0,0,1
Bill Cassidy,Jeff Flake,Republican,1,LA,AZ,Republican,1,1,0,1
Bill Cassidy,Jeff Merkley,Republican,1,LA,OR,Democrat,1,0,0,1
Bill Cassidy,Jerry Moran,Republican,1,LA,KS,Republican,1,1,0,1
Bill Cassidy,Joe Donnelly,Republican,1,LA,IN,Democrat,1,0,0,1
Bill Cassidy,Joe Manchin,Republican,1,LA,WV,Democrat,1,0,0,1
Bill Cassidy,John “Johnny” Isakson,Republican,1,LA,GA,Republican,1,1,1,1
Bill Cassidy,John Barrasso,Republican,1,LA,WY,Republican,1,1,0,1
Bill Cassidy,John Boozman,Republican,1,LA,AR,Republican,1,1,0,1
Bill Cassidy,John Cornyn,Republican,1,LA,TX,Republican,1,1,1,1
Bill Cassidy,John F. “Jack” Reed,Republican,1,LA,RI,Democrat,1,0,0,1
Bill Cassidy,John Hoeven,Republican,1,LA,ND,Republican,1,1,0,1
Bill Cassidy,John Neely Kennedy,Republican,1,LA,LA,Republican,1,1,1,1
Bill Cassidy,John Thune,Republican,1,LA,SD,Republican,1,1,0,1
Bill Cassidy,Jon Kyl,Republican,1,LA,AZ,Republican,1,1,0,1
Bill Cassidy,Jon Tester,Republican,1,LA,MT,Democrat,1,0,0,1
Bill Cassidy,Joni Ernst,Republican,1,LA,IA,Republican,1,1,0,1
Bill Cassidy,Kamala Harris,Republican,1,LA,CA,Democrat,1,0,0,1
Bill Cassidy,Kirsten Gillibrand,Republican,1,LA,NY,Democrat,1,0,0,1
Bill Cassidy,Lamar Alexander,Republican,1,LA,TN,Republican,1,1,0,1
Bill Cassidy,Lindsey Graham,Republican,1,LA,SC,Republican,1,1,1,1
Bill Cassidy,Lisa Murkowski,Republican,1,LA,AK,Republican,1,1,0,1
Bill Cassidy,Marco Rubio,Republican,1,LA,FL,Republican,1,1,1,1
Bill Cassidy,Margaret “Maggie” Hassan,Republican,1,LA,NH,Democrat,1,0,0,1
Bill Cassidy,Maria Cantwell,Republican,1,LA,WA,Democrat,1,0,0,1
Bill Cassidy,Mark Warner,Republican,1,LA,VA,Democrat,1,0,0,1
Bill Cassidy,Martin Heinrich,Republican,1,LA,NM,Democrat,1,0,0,1
Bill Cassidy,Mazie Hirono,Republican,1,LA,HI,Democrat,1,0,0,1
Bill Cassidy,Michael “Mike” Crapo,Republican,1,LA,ID,Republican,1,1,0,1
Bill Cassidy,Michael Bennet,Republican,1,LA,CO,Democrat,1,0,0,1
Bill Cassidy,Michael Enzi,Republican,1,LA,WY,Republican,1,1,0,1
Bill Cassidy,Mike Rounds,Republican,1,LA,SD,Republican,1,1,0,1
Bill Cassidy,Mitch McConnell,Republican,1,LA,KY,Republican,1,1,0,1
Bill Cassidy,Orrin Hatch,Republican,1,LA,UT,Republican,1,1,0,1
Bill Cassidy,Pat Roberts,Republican,1,LA,KS,Republican,1,1,0,1
Bill Cassidy,Patrick “Pat” Toomey,Republican,1,LA,PA,Republican,1,1,0,1
Bill Cassidy,Patrick Leahy,Republican,1,LA,VT,Democrat,1,0,0,1
Bill Cassidy,Patty Murray,Republican,1,LA,WA,Democrat,1,0,0,1
Bill Cassidy,Rand Paul,Republican,1,LA,KY,Republican,1,1,0,1
Bill Cassidy,Richard Blumenthal,Republican,1,LA,CT,Democrat,1,0,0,1
Bill Cassidy,Richard Burr,Republican,1,LA,NC,Republican,1,1,0,1
Bill Cassidy,Richard Durbin,Republican,1,LA,IL,Democrat,1,0,0,1
Bill Cassidy,Richard Shelby,Republican,1,LA,AL,Republican,1,1,1,1
Bill Cassidy,Robert “Bob” Casey,Republican,1,LA,PA,Democrat,1,0,0,1
Bill Cassidy,Robert “Bob” Menendez,Republican,1,LA,NJ,Democrat,1,0,0,1
Bill Cassidy,Robert “Rob” Portman,Republican,1,LA,OH,Republican,1,1,0,1
Bill Cassidy,Roger Wicker,Republican,1,LA,MS,Republican,1,1,0,1
Bill Cassidy,Ron Johnson,Republican,1,LA,WI,Republican,1,1,0,1
Bill Cassidy,Ron Wyden,Republican,1,LA,OR,Democrat,1,0,0,1
Bill Cassidy,Roy Blunt,Republican,1,LA,MO,Republican,1,1,0,1
Bill Cassidy,Sheldon Whitehouse,Republican,1,LA,RI,Democrat,1,0,0,1
Bill Cassidy,Shelley Moore Capito,Republican,1,LA,WV,Republican,1,1,0,1
Bill Cassidy,Sherrod Brown,Republican,1,LA,OH,Democrat,1,0,0,1
Bill Cassidy,Steve Daines,Republican,1,LA,MT,Republican,1,1,0,1
Bill Cassidy,Susan Collins,Republican,1,LA,ME,Republican,1,1,0,1
Bill Cassidy,Tammy Baldwin,Republican,1,LA,WI,Democrat,1,0,0,1
Bill Cassidy,Tammy Duckworth,Republican,1,LA,IL,Democrat,1,0,0,1
Bill Cassidy,Ted Cruz,Republican,1,LA,TX,Republican,1,1,1,1
Bill Cassidy,Thom Tillis,Republican,1,LA,NC,Republican,1,1,0,1
Bill Cassidy,Thomas Carper,Republican,1,LA,DE,Democrat,1,0,0,1
Bill Cassidy,Tim Scott,Republican,1,LA,SC,Republican,1,1,1,1
Bill Cassidy,Timothy “Tim” Kaine,Republican,1,LA,VA,Democrat,1,0,0,1
Bill Cassidy,Tina Smith,Republican,1,LA,MN,Democrat,1,0,0,1
Bill Cassidy,Todd Young,Republican,1,LA,IN,Republican,1,1,0,1
Bill Cassidy,Tom Cotton,Republican,1,LA,AR,Republican,1,1,0,1
Bill Cassidy,Tom Udall,Republican,1,LA,NM,Democrat,1,0,0,1
Bill Nelson,Amy Klobuchar,Democrat,1,FL,MN,Democrat,1,1,0,1
Bill Nelson,Angus King,Democrat,1,FL,ME,Democrat,1,1,0,1
Bill Nelson,Benjamin “Ben” Sasse,Democrat,1,FL,NE,Republican,1,0,0,1
Bill Nelson,Benjamin Cardin,Democrat,1,FL,MD,Democrat,1,1,0,1
Bill Nelson,Bernard “Bernie” Sanders,Democrat,1,FL,VT,Democrat,1,1,0,1
Bill Nelson,Bill Cassidy,Democrat,1,FL,LA,Republican,1,0,1,1
Bill Nelson,Bob Corker,Democrat,1,FL,TN,Republican,1,0,0,1
Bill Nelson,Brian Schatz,Democrat,1,FL,HI,Democrat,1,1,0,1
Bill Nelson,Catherine Cortez Masto,Democrat,1,FL,NV,Democrat,1,1,0,1
Bill Nelson,Charles “Chuck” Grassley,Democrat,1,FL,IA,Republican,1,0,0,1
Bill Nelson,Charles “Chuck” Schumer,Democrat,1,FL,NY,Democrat,1,1,0,1
Bill Nelson,Chris Van Hollen,Democrat,1,FL,MD,Democrat,1,1,0,1
Bill Nelson,Christopher Coons,Democrat,1,FL,DE,Democrat,1,1,0,1
Bill Nelson,Christopher Murphy,Democrat,1,FL,CT,Democrat,1,1,0,1
Bill Nelson,Cindy Hyde-Smith,Democrat,1,FL,MS,Republican,1,0,0,1
Bill Nelson,Claire McCaskill,Democrat,1,FL,MO,Democrat,1,1,0,1
Bill Nelson,Cory Booker,Democrat,1,FL,NJ,Democrat,1,1,0,1
Bill Nelson,Cory Gardner,Democrat,1,FL,CO,Republican,1,0,0,1
Bill Nelson,Dan Sullivan,Democrat,1,FL,AK,Republican,1,0,0,1
Bill Nelson,David Perdue,Democrat,1,FL,GA,Republican,1,0,1,1
Bill Nelson,Dean Heller,Democrat,1,FL,NV,Republican,1,0,0,1
Bill Nelson,Deb Fischer,Democrat,1,FL,NE,Republican,1,0,0,1
Bill Nelson,Debbie Stabenow,Democrat,1,FL,MI,Democrat,1,1,0,1
Bill Nelson,Dianne Feinstein,Democrat,1,FL,CA,Democrat,1,1,0,1
Bill Nelson,Doug Jones,Democrat,1,FL,AL,Democrat,1,1,1,1
Bill Nelson,Edward “Ed” Markey,Democrat,1,FL,MA,Democrat,1,1,0,1
Bill Nelson,Elizabeth Warren,Democrat,1,FL,MA,Democrat,1,1,0,1
Bill Nelson,Gary Peters,Democrat,1,FL,MI,Democrat,1,1,0,1
Bill Nelson,Heidi Heitkamp,Democrat,1,FL,ND,Democrat,1,1,0,1
